student_track_id,student_id,track_id,date_enrolled,date_completed,track_id,track_name,track_complete,days_for_completion,completion_bucket
4440,265596,1,2022-03-02,NULL,1,"Data Scientist",0,NULL,NULL
4441,265601,1,2022-03-02,NULL,1,"Data Scientist",0,NULL,NULL
4442,265604,1,2022-03-02,NULL,1,"Data Scientist",0,NULL,NULL
4443,265606,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4444,265609,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4445,265618,1,2022-03-02,2022-03-02,1,"Data Scientist",1,0,"Same Day"
4446,265621,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4447,265625,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4448,265628,1,2022-03-23,NULL,1,"Data Scientist",0,NULL,NULL
4449,265630,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4450,265631,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4451,265641,3,2022-03-02,NULL,3,"Business Analyst",0,NULL,NULL
4452,265650,1,2022-03-02,NULL,1,"Data Scientist",0,NULL,NULL
4453,265653,1,2022-03-02,NULL,1,"Data Scientist",0,NULL,NULL
4454,265660,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4455,265666,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4456,265667,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4457,265670,1,2022-03-02,NULL,1,"Data Scientist",0,NULL,NULL
4458,265680,2,2022-07-26,NULL,2,"Data Analyst",0,NULL,NULL
4459,265681,3,2022-06-21,NULL,3,"Business Analyst",0,NULL,NULL
4460,265681,1,2022-05-18,NULL,1,"Data Scientist",0,NULL,NULL
4461,265684,1,2022-03-02,NULL,1,"Data Scientist",0,NULL,NULL
4462,265686,3,2022-08-22,NULL,3,"Business Analyst",0,NULL,NULL
4463,265686,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4464,265686,1,2022-03-04,NULL,1,"Data Scientist",0,NULL,NULL
4465,265689,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
4466,265690,1,2022-03-02,NULL,1,"Data Scientist",0,NULL,NULL
4467,265693,2,2022-03-03,NULL,2,"Data Analyst",0,NULL,NULL
4468,265695,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4469,265698,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4470,265699,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4471,265701,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4472,265705,2,2022-03-03,NULL,2,"Data Analyst",0,NULL,NULL
4473,265714,2,2022-03-03,NULL,2,"Data Analyst",0,NULL,NULL
4474,265716,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4475,265717,2,2022-03-03,NULL,2,"Data Analyst",0,NULL,NULL
4476,265731,3,2022-04-07,NULL,3,"Business Analyst",0,NULL,NULL
4477,265731,2,2022-05-08,NULL,2,"Data Analyst",0,NULL,NULL
4478,265736,1,2022-03-04,NULL,1,"Data Scientist",0,NULL,NULL
4479,265756,2,2022-03-03,NULL,2,"Data Analyst",0,NULL,NULL
4480,265756,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4481,265758,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4482,265759,2,2022-03-03,NULL,2,"Data Analyst",0,NULL,NULL
4483,265759,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
4484,265763,3,2022-03-03,NULL,3,"Business Analyst",0,NULL,NULL
4485,265763,2,2022-03-03,NULL,2,"Data Analyst",0,NULL,NULL
4486,265778,2,2022-03-03,NULL,2,"Data Analyst",0,NULL,NULL
4487,265779,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4488,265789,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4489,265792,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4490,265793,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4491,265796,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4492,265801,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
4493,265812,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4494,265816,1,2022-03-04,NULL,1,"Data Scientist",0,NULL,NULL
4495,265818,1,2022-03-04,NULL,1,"Data Scientist",0,NULL,NULL
4496,265825,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4497,265838,1,2022-03-04,NULL,1,"Data Scientist",0,NULL,NULL
4498,265844,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4499,265848,3,2022-04-15,NULL,3,"Business Analyst",0,NULL,NULL
4500,265852,3,2022-03-04,NULL,3,"Business Analyst",0,NULL,NULL
4501,265852,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4502,265852,1,2022-03-04,NULL,1,"Data Scientist",0,NULL,NULL
4503,265864,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4504,265867,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4505,265870,1,2022-03-04,NULL,1,"Data Scientist",0,NULL,NULL
4506,265871,3,2022-03-04,NULL,3,"Business Analyst",0,NULL,NULL
4507,265871,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4508,265874,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4509,265875,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4510,265878,3,2022-03-13,NULL,3,"Business Analyst",0,NULL,NULL
4511,265878,2,2022-03-13,NULL,2,"Data Analyst",0,NULL,NULL
4512,265879,1,2022-03-07,NULL,1,"Data Scientist",0,NULL,NULL
4513,265889,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4514,265891,1,2022-04-05,NULL,1,"Data Scientist",0,NULL,NULL
4515,265896,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4516,265898,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4517,265906,1,2022-09-10,NULL,1,"Data Scientist",0,NULL,NULL
4518,265913,2,2022-03-04,NULL,2,"Data Analyst",0,NULL,NULL
4519,265915,3,2022-09-24,NULL,3,"Business Analyst",0,NULL,NULL
4520,265918,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4521,265926,2,2022-03-05,NULL,2,"Data Analyst",0,NULL,NULL
4522,265927,2,2022-03-05,NULL,2,"Data Analyst",0,NULL,NULL
4523,265928,1,2022-06-05,2022-06-05,1,"Data Scientist",1,0,"Same Day"
4524,265931,3,2022-03-05,NULL,3,"Business Analyst",0,NULL,NULL
4525,265942,1,2022-04-05,NULL,1,"Data Scientist",0,NULL,NULL
4526,265946,1,2022-03-05,NULL,1,"Data Scientist",0,NULL,NULL
4527,265958,2,2022-03-21,NULL,2,"Data Analyst",0,NULL,NULL
4528,265962,2,2022-03-05,NULL,2,"Data Analyst",0,NULL,NULL
4529,265966,2,2022-04-24,NULL,2,"Data Analyst",0,NULL,NULL
4530,265966,1,2022-03-05,NULL,1,"Data Scientist",0,NULL,NULL
4531,265967,2,2022-03-05,NULL,2,"Data Analyst",0,NULL,NULL
4532,265969,2,2022-03-05,NULL,2,"Data Analyst",0,NULL,NULL
4533,265970,1,2022-03-05,NULL,1,"Data Scientist",0,NULL,NULL
4534,265987,1,2022-03-05,NULL,1,"Data Scientist",0,NULL,NULL
4535,265988,2,2022-03-05,NULL,2,"Data Analyst",0,NULL,NULL
4536,265989,1,2022-03-05,NULL,1,"Data Scientist",0,NULL,NULL
4537,265992,3,2022-03-05,NULL,3,"Business Analyst",0,NULL,NULL
4538,265996,2,2022-03-05,NULL,2,"Data Analyst",0,NULL,NULL
4539,265999,3,2022-03-05,NULL,3,"Business Analyst",0,NULL,NULL
4540,265999,2,2022-03-05,NULL,2,"Data Analyst",0,NULL,NULL
4541,265999,1,2022-03-05,NULL,1,"Data Scientist",0,NULL,NULL
4542,266003,3,2022-03-10,NULL,3,"Business Analyst",0,NULL,NULL
4543,266003,2,2022-03-21,NULL,2,"Data Analyst",0,NULL,NULL
4544,266005,1,2022-08-17,NULL,1,"Data Scientist",0,NULL,NULL
4545,266012,1,2022-03-06,2023-03-23,1,"Data Scientist",1,382,"366+ days"
4546,266013,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4547,266015,1,2022-03-06,NULL,1,"Data Scientist",0,NULL,NULL
4548,266023,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4549,266029,1,2022-03-06,NULL,1,"Data Scientist",0,NULL,NULL
4550,266036,1,2022-03-07,NULL,1,"Data Scientist",0,NULL,NULL
4551,266038,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4552,266039,1,2022-03-06,NULL,1,"Data Scientist",0,NULL,NULL
4553,266042,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4554,266042,1,2022-03-06,NULL,1,"Data Scientist",0,NULL,NULL
4555,266055,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4556,266059,2,2022-04-05,NULL,2,"Data Analyst",0,NULL,NULL
4557,266062,1,2022-03-06,NULL,1,"Data Scientist",0,NULL,NULL
4558,266066,1,2022-03-06,NULL,1,"Data Scientist",0,NULL,NULL
4559,266068,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4560,266069,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4561,266076,1,2022-03-06,NULL,1,"Data Scientist",0,NULL,NULL
4562,266078,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4563,266083,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4564,266089,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4565,266095,1,2022-03-14,NULL,1,"Data Scientist",0,NULL,NULL
4566,266098,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4567,266101,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4568,266106,2,2022-03-13,NULL,2,"Data Analyst",0,NULL,NULL
4569,266113,1,2022-03-06,NULL,1,"Data Scientist",0,NULL,NULL
4570,266114,3,2022-03-06,NULL,3,"Business Analyst",0,NULL,NULL
4571,266120,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4572,266122,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4573,266123,3,2022-03-07,NULL,3,"Business Analyst",0,NULL,NULL
4574,266124,2,2022-03-06,NULL,2,"Data Analyst",0,NULL,NULL
4575,266145,3,2022-03-07,NULL,3,"Business Analyst",0,NULL,NULL
4576,266149,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4577,266150,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4578,266151,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4579,266155,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
4580,266164,1,2022-03-07,NULL,1,"Data Scientist",0,NULL,NULL
4581,266167,1,2022-03-07,NULL,1,"Data Scientist",0,NULL,NULL
4582,266176,2,2022-04-21,NULL,2,"Data Analyst",0,NULL,NULL
4583,266178,2,2022-08-03,NULL,2,"Data Analyst",0,NULL,NULL
4584,266179,1,2022-03-07,NULL,1,"Data Scientist",0,NULL,NULL
4585,266187,3,2022-06-21,NULL,3,"Business Analyst",0,NULL,NULL
4586,266187,2,2022-04-03,NULL,2,"Data Analyst",0,NULL,NULL
4587,266191,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4588,266197,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4589,266200,1,2022-03-07,NULL,1,"Data Scientist",0,NULL,NULL
4590,266201,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4591,266209,1,2022-03-07,NULL,1,"Data Scientist",0,NULL,NULL
4592,266210,3,2022-03-07,NULL,3,"Business Analyst",0,NULL,NULL
4593,266222,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4594,266233,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4595,266235,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4596,266235,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4597,266240,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4598,266247,1,2022-03-07,NULL,1,"Data Scientist",0,NULL,NULL
4599,266249,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4600,266260,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4601,266264,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4602,266271,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4603,266277,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4604,266279,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4605,266289,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4606,266303,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
4607,266315,2,2022-04-08,NULL,2,"Data Analyst",0,NULL,NULL
4608,266316,3,2022-03-16,NULL,3,"Business Analyst",0,NULL,NULL
4609,266316,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4610,266318,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4611,266318,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4612,266320,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4613,266325,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4614,266327,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4615,266328,3,2022-03-08,NULL,3,"Business Analyst",0,NULL,NULL
4616,266332,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4617,266347,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4618,266351,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4619,266352,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4620,266363,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4621,266365,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4622,266366,3,2022-03-09,NULL,3,"Business Analyst",0,NULL,NULL
4623,266374,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4624,266378,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4625,266383,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4626,266384,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4627,266384,1,2022-03-14,NULL,1,"Data Scientist",0,NULL,NULL
4628,266386,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4629,266386,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4630,266393,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4631,266397,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4632,266402,1,2022-03-08,NULL,1,"Data Scientist",0,NULL,NULL
4633,266403,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4634,266409,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4635,266410,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4636,266411,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4637,266418,2,2022-05-09,NULL,2,"Data Analyst",0,NULL,NULL
4638,266419,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4639,266420,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4640,266442,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4641,266447,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4642,266454,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4643,266457,2,2022-07-27,NULL,2,"Data Analyst",0,NULL,NULL
4644,266458,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4645,266464,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
4646,266471,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4647,266472,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4648,266477,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4649,266479,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4650,266480,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4651,266481,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4652,266482,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4653,266485,3,2022-03-17,NULL,3,"Business Analyst",0,NULL,NULL
4654,266485,2,2022-03-17,NULL,2,"Data Analyst",0,NULL,NULL
4655,266485,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4656,266489,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4657,266492,2,2022-05-12,NULL,2,"Data Analyst",0,NULL,NULL
4658,266492,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4659,266496,1,2022-03-13,NULL,1,"Data Scientist",0,NULL,NULL
4660,266506,3,2022-03-09,NULL,3,"Business Analyst",0,NULL,NULL
4661,266507,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4662,266507,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4663,266520,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4664,266522,1,2022-03-13,NULL,1,"Data Scientist",0,NULL,NULL
4665,266525,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4666,266529,2,2022-03-16,NULL,2,"Data Analyst",0,NULL,NULL
4667,266532,3,2022-03-09,NULL,3,"Business Analyst",0,NULL,NULL
4668,266532,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4669,266532,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4670,266537,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4671,266544,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4672,266544,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4673,266547,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4674,266548,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4675,266549,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4676,266551,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4677,266557,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4678,266558,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4679,266562,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4680,266563,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4681,266571,3,2022-09-30,NULL,3,"Business Analyst",0,NULL,NULL
4682,266574,3,2022-03-09,NULL,3,"Business Analyst",0,NULL,NULL
4683,266576,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4684,266584,3,2022-06-09,NULL,3,"Business Analyst",0,NULL,NULL
4685,266584,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4686,266587,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4687,266592,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4688,266594,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4689,266598,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4690,266601,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
4691,266609,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
4692,266614,1,2022-03-11,NULL,1,"Data Scientist",0,NULL,NULL
4693,266619,3,2022-08-11,2022-11-07,3,"Business Analyst",1,88,"61 to 90 days"
4694,266619,2,2022-08-12,2022-11-14,2,"Data Analyst",1,94,"91 to 365 days"
4695,266619,1,2022-05-21,2022-11-21,1,"Data Scientist",1,184,"91 to 365 days"
4696,266621,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4697,266622,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4698,266627,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4699,266631,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4700,266633,3,2022-05-07,NULL,3,"Business Analyst",0,NULL,NULL
4701,266633,2,2022-05-07,NULL,2,"Data Analyst",0,NULL,NULL
4702,266633,1,2022-05-07,NULL,1,"Data Scientist",0,NULL,NULL
4703,266634,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4704,266640,3,2022-03-10,NULL,3,"Business Analyst",0,NULL,NULL
4705,266651,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4706,266659,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4707,266664,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4708,266666,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4709,266669,3,2022-03-10,NULL,3,"Business Analyst",0,NULL,NULL
4710,266671,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4711,266671,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4712,266673,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4713,266689,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4714,266693,1,2022-03-11,NULL,1,"Data Scientist",0,NULL,NULL
4715,266695,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4716,266696,3,2022-03-10,NULL,3,"Business Analyst",0,NULL,NULL
4717,266707,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4718,266707,1,2022-04-08,NULL,1,"Data Scientist",0,NULL,NULL
4719,266711,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4720,266718,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4721,266719,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4722,266725,2,2022-04-11,NULL,2,"Data Analyst",0,NULL,NULL
4723,266725,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4724,266726,2,2022-03-10,NULL,2,"Data Analyst",0,NULL,NULL
4725,266731,1,2022-04-08,NULL,1,"Data Scientist",0,NULL,NULL
4726,266739,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4727,266741,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
4728,266743,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4729,266743,1,2022-09-23,NULL,1,"Data Scientist",0,NULL,NULL
4730,266758,1,2022-03-11,NULL,1,"Data Scientist",0,NULL,NULL
4731,266763,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4732,266767,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4733,266770,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4734,266771,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4735,266779,1,2022-03-14,NULL,1,"Data Scientist",0,NULL,NULL
4736,266782,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4737,266784,3,2022-03-11,NULL,3,"Business Analyst",0,NULL,NULL
4738,266786,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4739,266788,3,2022-03-11,NULL,3,"Business Analyst",0,NULL,NULL
4740,266792,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4741,266796,3,2022-03-11,NULL,3,"Business Analyst",0,NULL,NULL
4742,266798,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4743,266800,3,2022-03-14,NULL,3,"Business Analyst",0,NULL,NULL
4744,266800,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4745,266802,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4746,266810,1,2022-03-11,NULL,1,"Data Scientist",0,NULL,NULL
4747,266811,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4748,266811,1,2022-07-03,NULL,1,"Data Scientist",0,NULL,NULL
4749,266814,2,2022-07-23,NULL,2,"Data Analyst",0,NULL,NULL
4750,266814,1,2022-07-16,2022-07-23,1,"Data Scientist",1,7,"1 to 7 days"
4751,266815,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4752,266820,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4753,266826,3,2022-03-11,NULL,3,"Business Analyst",0,NULL,NULL
4754,266845,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4755,266846,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4756,266847,1,2022-04-08,NULL,1,"Data Scientist",0,NULL,NULL
4757,266864,3,2022-08-17,NULL,3,"Business Analyst",0,NULL,NULL
4758,266864,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
4759,266864,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
4760,266865,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4761,266872,1,2022-03-13,NULL,1,"Data Scientist",0,NULL,NULL
4762,266873,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4763,266875,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4764,266877,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4765,266877,1,2022-03-11,NULL,1,"Data Scientist",0,NULL,NULL
4766,266879,1,2022-03-11,NULL,1,"Data Scientist",0,NULL,NULL
4767,266890,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4768,266893,2,2022-03-11,NULL,2,"Data Analyst",0,NULL,NULL
4769,266894,1,2022-03-11,NULL,1,"Data Scientist",0,NULL,NULL
4770,266896,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4771,266898,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4772,266907,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4773,266908,3,2022-03-12,NULL,3,"Business Analyst",0,NULL,NULL
4774,266910,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4775,266921,2,2022-03-13,NULL,2,"Data Analyst",0,NULL,NULL
4776,266931,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4777,266941,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4778,266943,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4779,266945,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4780,266946,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4781,266948,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4782,266955,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4783,266961,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4784,266963,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4785,266986,3,2022-03-12,NULL,3,"Business Analyst",0,NULL,NULL
4786,266986,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4787,266986,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4788,266995,1,2022-06-08,NULL,1,"Data Scientist",0,NULL,NULL
4789,267000,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4790,267007,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4791,267007,1,2022-03-12,NULL,1,"Data Scientist",0,NULL,NULL
4792,267016,2,2022-03-12,NULL,2,"Data Analyst",0,NULL,NULL
4793,267025,2,2022-06-10,NULL,2,"Data Analyst",0,NULL,NULL
4794,267026,2,2022-03-24,NULL,2,"Data Analyst",0,NULL,NULL
4795,267026,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
